questionType,contentType,contentBody,intAnswer,prepTime(in_seconds),floatAnswer.max,floatAnswer.min,fitbAnswer,mcscAnswer,subjectiveAnswer,option.1,option.2,option.3,option.4,mcmcAnswer,tagRelationships,difficultyLevel,answerExplanationType,answerExplanation
subjective,markdown,"### Basic Access (3 minutes, Low Difficulty)

Given:
```python
movie = {
    'title': 'Inception',
    'director': 'Christopher Nolan',
    'year': 2010,
    'rating': 8.8,
    'genres': ['Sci-Fi', 'Thriller']
}
```

Print:
1. The title using `[]`
2. The director using `.get()`
3. The first genre from the genres list
4. The `'budget'` key using `.get()` with a default of `'Unknown'`
5. Check if `'rating'` exists in the dict

**Expected Output:**
Title: Inception
Director: Christopher Nolan
First genre: Sci-Fi
Budget: Unknown
Has rating: True

**Key Concepts:** `[]` vs `.get()`, nested access, `in` operator",,,,,,,,,,,,,,,markdown,"```python
import math

class Circle:
    def __init__(self, radius):
        self.radius = radius
        self.area = math.pi * radius ** 2
        self.circumference = 2 * math.pi * radius

c = Circle(5)
print(f""Area: {c.area:.2f}"")              # Area: 78.54
print(f""Circumference: {c.circumference:.2f}"")  # Circumference: 31.42
```"
subjective,markdown,"### Safe Config Reader (3 minutes, Low Difficulty)

Given a partial configuration:
```python
config = {'host': '192.168.1.1', 'port': 8080}
```

Write code that reads these settings with defaults:
- `host` (default: `'localhost'`)
- `port` (default: `3000`)
- `protocol` (default: `'http'`)
- `timeout` (default: `30`)
- `debug` (default: `False`)

Print the complete configuration.

**Expected Output:**
host: 192.168.1.1
port: 8080
protocol: http
timeout: 30
debug: False

**Key Concepts:** `.get()` with default values",,,,,,,,,,,,,,,markdown,"```python
class Config:
    def __init__(self, host=""localhost"", port=8080, debug=False):
        self.host = host
        self.port = port
        self.debug = debug

c1 = Config()
c2 = Config(""0.0.0.0"", 3000, True)
c3 = Config(debug=True)

print(f""{c1.host}:{c1.port}"")  # localhost:8080
print(f""{c2.host}:{c2.port}"")  # 0.0.0.0:3000
print(f""Debug: {c3.debug}"")    # Debug: True
```"
subjective,markdown,"### Nested Data Extraction (5 minutes, Medium Difficulty)

Given:
```python
api_response = {
    'status': 'success',
    'data': {
        'user': {
            'id': 42,
            'name': 'Alice',
            'profile': {
                'avatar': 'alice.png',
                'bio': 'Python developer'
            }
        },
        'posts': [
            {'id': 1, 'title': 'Hello World'},
            {'id': 2, 'title': 'Learning Python'}
        ]
    }
}
```

Safely extract and print:
1. The user's name
2. The user's bio
3. The user's phone (doesn't exist — default to `'N/A'`)
4. The title of the second post
5. The total number of posts

**Expected Output:**
Name: Alice
Bio: Python developer
Phone: N/A
Second post: Learning Python
Total posts: 2

**Key Concepts:** Nested access, safe chaining with `.get()`",,,,,,,,,,,,,,,markdown,"```python
class Temperature:
    def __init__(self, celsius):
        if celsius < -273.15:
            raise ValueError(""Below absolute zero"")
        self.celsius = celsius

    def to_fahrenheit(self):
        return self.celsius * 9/5 + 32

t = Temperature(100)
print(t.to_fahrenheit())  # 212.0

try:
    Temperature(-300)
except ValueError as e:
    print(e)  # Below absolute zero
```"
subjective,markdown,"### Student Lookup System (5 minutes, Medium Difficulty)

```python
students = {
    'S001': {'name': 'Alice', 'grade': 'A', 'courses': ['Math', 'Physics']},
    'S002': {'name': 'Bob', 'grade': 'B', 'courses': ['Chemistry', 'Biology']},
    'S003': {'name': 'Charlie', 'grade': 'A', 'courses': ['Math', 'English']}
}
```

Write a function `lookup(student_id)` that:
1. Returns student info if ID exists
2. Returns `""Student not found""` if ID doesn't exist
3. Prints name, grade, and number of courses

Test with: `'S001'`, `'S004'`, `'S003'`

Then write `get_students_by_grade(grade)` that returns names of all students with that grade.

**Expected Output:**
S001: Alice, Grade A, 2 courses
S004: Student not found
S003: Charlie, Grade A, 2 courses
Students with grade A: ['Alice', 'Charlie']

**Key Concepts:** `.get()` for missing keys, iterating dict values",,,,,,,,,,,,,,,markdown,"```python
class Team:
    def __init__(self, name, *members):
        self.name = name
        self.members = list(members)

    def add_member(self, name):
        self.members.append(name)

    def __len__(self):
        return len(self.members)

t = Team(""Dev"", ""Alice"", ""Bob"")
t.add_member(""Carol"")
print(len(t))        # 3
print(t.members)     # ['Alice', 'Bob', 'Carol']
```"
subjective,markdown,"### Data Transformer (5 minutes, Medium Difficulty)

Given raw data with inconsistent keys:
```python
records = [
    {'name': 'Alice', 'age': 25, 'city': 'Mumbai'},
    {'name': 'Bob', 'city': 'Delhi'},
    {'name': 'Charlie', 'age': 30},
    {'name': 'Diana', 'age': 28, 'city': 'Bangalore', 'phone': '9876543210'},
]
```

Write a function `normalize(records)` that:
1. Ensures every record has keys: `name`, `age`, `city`, `phone`
2. Uses defaults: `age=0`, `city='Unknown'`, `phone='N/A'`
3. Returns the normalized list

Print all normalized records.

**Expected Output:**
Alice | Age: 25 | City: Mumbai | Phone: N/A
Bob | Age: 0 | City: Delhi | Phone: N/A
Charlie | Age: 30 | City: Unknown | Phone: N/A
Diana | Age: 28 | City: Bangalore | Phone: 9876543210

**Key Concepts:** `.get()` for filling missing fields, data normalization",,,,,,,,,,,,,,,markdown,"```python
class DataFrame:
    def __init__(self, data):
        if isinstance(data, dict):
            self._data = data
        elif isinstance(data, list) and data:
            keys = data[0].keys()
            self._data = {k: [row[k] for row in data] for k in keys}
        else:
            self._data = {}

    def columns(self):
        return list(self._data.keys())

    def rows(self):
        if not self._data:
            return []
        cols = self.columns()
        n = len(self._data[cols[0]])
        return [{c: self._data[c][i] for c in cols} for i in range(n)]

df1 = DataFrame({""name"": [""Alice"", ""Bob""], ""age"": [25, 30]})
print(df1.rows())

df2 = DataFrame([{""name"": ""Alice"", ""age"": 25}, {""name"": ""Bob"", ""age"": 30}])
print(df2.columns())  # ['name', 'age']
```"
subjective,markdown,"### Building a Contact (3 minutes, Low Difficulty)

Start with an empty dictionary. Build a contact entry by:
1. Adding `name` = `'Alice'`
2. Adding `phone` = `'555-0101'`
3. Adding `email` = `'alice@old.com'`
4. Updating `email` to `'alice@new.com'`
5. Adding `city` = `'Mumbai'` using `setdefault()`
6. Try to change `city` to `'Delhi'` using `setdefault()` — observe what happens

Print the contact after each step.

**Expected Output:**
Step 1: {'name': 'Alice'}
Step 2: {'name': 'Alice', 'phone': '555-0101'}
Step 3: {'name': 'Alice', 'phone': '555-0101', 'email': 'alice@old.com'}
Step 4: {'name': 'Alice', 'phone': '555-0101', 'email': 'alice@new.com'}
Step 5: {'name': 'Alice', 'phone': '555-0101', 'email': 'alice@new.com', 'city': 'Mumbai'}
Step 6: {'name': 'Alice', 'phone': '555-0101', 'email': 'alice@new.com', 'city': 'Mumbai'}

**Key Concepts:** Assignment, `setdefault()` behavior",,,,,,,,,,,,,,,markdown,"```python
import math

class Circle:
    def __init__(self, radius):
        self.radius = radius
        self.area = math.pi * radius ** 2
        self.circumference = 2 * math.pi * radius

c = Circle(5)
print(f""Area: {c.area:.2f}"")              # Area: 78.54
print(f""Circumference: {c.circumference:.2f}"")  # Circumference: 31.42
```"
subjective,markdown,"### Config Merger (3 minutes, Low Difficulty)

Given:
```python
defaults = {'theme': 'light', 'font_size': 14, 'language': 'en', 'notifications': True}
user_settings = {'theme': 'dark', 'font_size': 18}
```

1. Create a final config by merging defaults with user settings (user overrides defaults)
2. Print which settings were overridden

**Expected Output:**
Final config: {'theme': 'dark', 'font_size': 18, 'language': 'en', 'notifications': True}
Overridden: theme (light -> dark), font_size (14 -> 18)

**Key Concepts:** `update()`, detecting changes",,,,,,,,,,,,,,,markdown,"```python
class Config:
    def __init__(self, host=""localhost"", port=8080, debug=False):
        self.host = host
        self.port = port
        self.debug = debug

c1 = Config()
c2 = Config(""0.0.0.0"", 3000, True)
c3 = Config(debug=True)

print(f""{c1.host}:{c1.port}"")  # localhost:8080
print(f""{c2.host}:{c2.port}"")  # 0.0.0.0:3000
print(f""Debug: {c3.debug}"")    # Debug: True
```"
subjective,markdown,"### Word Frequency Counter (5 minutes, Medium Difficulty)

```python
text = ""to be or not to be that is the question to be is to exist""
```

1. Build a frequency dictionary using `.get()` pattern
2. Find the most common word
3. Find words that appear exactly once
4. Find words that appear more than twice

**Expected Output:**
Frequencies: {'to': 4, 'be': 3, 'or': 1, 'not': 1, ...}
Most common: 'to' (4 times)
Appear once: ['or', 'not', 'that', 'the', 'question', 'exist']
Appear 3+ times: ['to', 'be']

**Key Concepts:** Counter pattern with `.get()`, dict comprehension",,,,,,,,,,,,,,,markdown,"```python
class Temperature:
    def __init__(self, celsius):
        if celsius < -273.15:
            raise ValueError(""Below absolute zero"")
        self.celsius = celsius

    def to_fahrenheit(self):
        return self.celsius * 9/5 + 32

t = Temperature(100)
print(t.to_fahrenheit())  # 212.0

try:
    Temperature(-300)
except ValueError as e:
    print(e)  # Below absolute zero
```"
subjective,markdown,"### Shopping Cart Manager (5 minutes, Medium Difficulty)

Build a shopping cart system using a dictionary:

```python
# cart: {product_name: {'price': float, 'quantity': int}}
```

Implement:
1. `add_item(cart, name, price, qty)` — add new item or increase quantity
2. `update_quantity(cart, name, new_qty)` — set new quantity
3. `get_total(cart)` — total cost
4. `apply_discount(cart, product, percent)` — reduce price by percent

Test:
- Add ""Apple"" ($1.50, qty 3)
- Add ""Banana"" ($0.75, qty 5)
- Add ""Apple"" again ($1.50, qty 2) — should increase to qty 5
- Apply 10% discount on Apple
- Print cart and total

**Key Concepts:** `setdefault()`, modifying nested values",,,,,,,,,,,,,,,markdown,"```python
class Team:
    def __init__(self, name, *members):
        self.name = name
        self.members = list(members)

    def add_member(self, name):
        self.members.append(name)

    def __len__(self):
        return len(self.members)

t = Team(""Dev"", ""Alice"", ""Bob"")
t.add_member(""Carol"")
print(len(t))        # 3
print(t.members)     # ['Alice', 'Bob', 'Carol']
```"
subjective,markdown,"### Grade Tracker (5 minutes, Medium Difficulty)

Build a grade tracking system:

```python
# grades: {student: [list of scores]}
```

1. Initialize with empty dict
2. Add scores one by one: Alice:85, Bob:90, Alice:92, Charlie:78, Bob:88, Alice:95
3. Calculate each student's average
4. Assign letter grades (A: 90+, B: 80+, C: 70+, D: below 70)
5. Print a summary

**Expected Output:**
Alice: [85, 92, 95] -> Avg: 90.67 -> Grade: A
Bob: [90, 88] -> Avg: 89.00 -> Grade: B
Charlie: [78] -> Avg: 78.00 -> Grade: C

**Key Concepts:** `setdefault()` with lists, accumulating data",,,,,,,,,,,,,,,markdown,"```python
class DataFrame:
    def __init__(self, data):
        if isinstance(data, dict):
            self._data = data
        elif isinstance(data, list) and data:
            keys = data[0].keys()
            self._data = {k: [row[k] for row in data] for k in keys}
        else:
            self._data = {}

    def columns(self):
        return list(self._data.keys())

    def rows(self):
        if not self._data:
            return []
        cols = self.columns()
        n = len(self._data[cols[0]])
        return [{c: self._data[c][i] for c in cols} for i in range(n)]

df1 = DataFrame({""name"": [""Alice"", ""Bob""], ""age"": [25, 30]})
print(df1.rows())

df2 = DataFrame([{""name"": ""Alice"", ""age"": 25}, {""name"": ""Bob"", ""age"": 30}])
print(df2.columns())  # ['name', 'age']
```"
subjective,markdown,"### Basic Removal Methods (3 minutes, Low Difficulty)

Given:
```python
inventory = {'apple': 50, 'banana': 30, 'cherry': 0, 'date': 15, 'elderberry': 5}
```

1. Remove `'cherry'` using `del` (it's out of stock)
2. Remove `'date'` using `pop()` and print the removed value
3. Remove the last item using `popitem()` and print it
4. Print the remaining inventory

**Expected Output:**
Removed date with quantity: 15
Last item removed: ('elderberry', 5)
Remaining: {'apple': 50, 'banana': 30}

**Key Concepts:** `del`, `pop()`, `popitem()`",,,,,,,,,,,,,,,markdown,"```python
import math

class Circle:
    def __init__(self, radius):
        self.radius = radius
        self.area = math.pi * radius ** 2
        self.circumference = 2 * math.pi * radius

c = Circle(5)
print(f""Area: {c.area:.2f}"")              # Area: 78.54
print(f""Circumference: {c.circumference:.2f}"")  # Circumference: 31.42
```"
subjective,markdown,"### Safe Key Removal (3 minutes, Low Difficulty)

Given a dictionary and a list of keys to remove:
```python
data = {'a': 1, 'b': 2, 'c': 3, 'd': 4, 'e': 5}
remove_keys = ['b', 'c', 'x', 'y', 'z']
```

Remove all keys from `remove_keys` that exist, without any errors for missing keys. Print which keys were actually removed and which weren't found.

**Expected Output:**
Removed: b=2
Removed: c=3
Not found: x
Not found: y
Not found: z
Final: {'a': 1, 'd': 4, 'e': 5}

**Key Concepts:** `pop()` with default value",,,,,,,,,,,,,,,markdown,"```python
class Config:
    def __init__(self, host=""localhost"", port=8080, debug=False):
        self.host = host
        self.port = port
        self.debug = debug

c1 = Config()
c2 = Config(""0.0.0.0"", 3000, True)
c3 = Config(debug=True)

print(f""{c1.host}:{c1.port}"")  # localhost:8080
print(f""{c2.host}:{c2.port}"")  # 0.0.0.0:3000
print(f""Debug: {c3.debug}"")    # Debug: True
```"
subjective,markdown,"### Data Sanitizer (5 minutes, Medium Difficulty)

Write a function `sanitize(data, keep_keys)` that:
- Takes a dictionary and a set of keys to keep
- Returns a new dictionary with ONLY the specified keys
- Also returns a dictionary of removed key-value pairs

```python
user = {
    'name': 'Alice', 'age': 25, 'email': 'alice@mail.com',
    'password': 'secret', 'ssn': '123-45-6789',
    'address': 'Mumbai', 'phone': '9876543210'
}
keep = {'name', 'age', 'email', 'address', 'phone'}
```

**Expected Output:**
Safe data: {'name': 'Alice', 'age': 25, 'email': 'alice@mail.com', 'address': 'Mumbai', 'phone': '9876543210'}
Removed: {'password': 'secret', 'ssn': '123-45-6789'}

**Key Concepts:** Selective removal, dictionary comprehension",,,,,,,,,,,,,,,markdown,"```python
class Temperature:
    def __init__(self, celsius):
        if celsius < -273.15:
            raise ValueError(""Below absolute zero"")
        self.celsius = celsius

    def to_fahrenheit(self):
        return self.celsius * 9/5 + 32

t = Temperature(100)
print(t.to_fahrenheit())  # 212.0

try:
    Temperature(-300)
except ValueError as e:
    print(e)  # Below absolute zero
```"
subjective,markdown,"### Task Queue (5 minutes, Medium Difficulty)

Implement a simple task queue using a dictionary:

```python
tasks = {
    'T001': {'desc': 'Fix login bug', 'priority': 'high'},
    'T002': {'desc': 'Update docs', 'priority': 'low'},
    'T003': {'desc': 'Add tests', 'priority': 'medium'},
    'T004': {'desc': 'Deploy v2', 'priority': 'high'},
    'T005': {'desc': 'Clean logs', 'priority': 'low'}
}
```

1. Process (remove) all high-priority tasks first, printing each
2. Process one more task using `popitem()`
3. Clear remaining tasks and print ""Queue cleared""

**Expected Output:**
Processing HIGH: T001 - Fix login bug
Processing HIGH: T004 - Deploy v2
Processing next: T005 - Clean logs
Queue cleared. Tasks remaining: 0

**Key Concepts:** Conditional removal, `popitem()`, `clear()`",,,,,,,,,,,,,,,markdown,"```python
class Team:
    def __init__(self, name, *members):
        self.name = name
        self.members = list(members)

    def add_member(self, name):
        self.members.append(name)

    def __len__(self):
        return len(self.members)

t = Team(""Dev"", ""Alice"", ""Bob"")
t.add_member(""Carol"")
print(len(t))        # 3
print(t.members)     # ['Alice', 'Bob', 'Carol']
```"
subjective,markdown,"### Cache Manager (5 minutes, Medium Difficulty)

Build a simple cache with a maximum size:

```python
cache = {}
max_size = 3
```

Write functions:
1. `cache_set(key, value)` — adds to cache; if full, removes oldest entry first
2. `cache_get(key)` — returns value or `'MISS'`
3. `cache_delete(key)` — removes entry if exists
4. `cache_clear()` — empties cache

Test with this sequence:
- Set a=1, b=2, c=3 (cache full)
- Set d=4 (should evict 'a')
- Get 'a' (should be MISS)
- Get 'b' (should return 2)
- Delete 'c'
- Print cache state

**Key Concepts:** `popitem()` for eviction, `pop()` for deletion, cache pattern",,,,,,,,,,,,,,,markdown,"```python
class DataFrame:
    def __init__(self, data):
        if isinstance(data, dict):
            self._data = data
        elif isinstance(data, list) and data:
            keys = data[0].keys()
            self._data = {k: [row[k] for row in data] for k in keys}
        else:
            self._data = {}

    def columns(self):
        return list(self._data.keys())

    def rows(self):
        if not self._data:
            return []
        cols = self.columns()
        n = len(self._data[cols[0]])
        return [{c: self._data[c][i] for c in cols} for i in range(n)]

df1 = DataFrame({""name"": [""Alice"", ""Bob""], ""age"": [25, 30]})
print(df1.rows())

df2 = DataFrame([{""name"": ""Alice"", ""age"": 25}, {""name"": ""Bob"", ""age"": 30}])
print(df2.columns())  # ['name', 'age']
```"
subjective,markdown,"### Key vs Value Check (3 minutes, Low Difficulty)

Given:
```python
phonebook = {'Alice': '555-0101', 'Bob': '555-0202', 'Charlie': '555-0303'}
```

Write code to check:
1. Is 'Alice' a key? Is 'Alice' a value?
2. Is '555-0202' a key? Is '555-0202' a value?
3. Is 'Diana' in the phonebook?

**Expected Output:**
'Alice' is a key: True
'Alice' is a value: False
'555-0202' is a key: False
'555-0202' is a value: True
'Diana' in phonebook: False

**Key Concepts:** `in` checks keys, `.values()` for value checks",,,,,,,,,,,,,,,markdown,"```python
import math

class Circle:
    def __init__(self, radius):
        self.radius = radius
        self.area = math.pi * radius ** 2
        self.circumference = 2 * math.pi * radius

c = Circle(5)
print(f""Area: {c.area:.2f}"")              # Area: 78.54
print(f""Circumference: {c.circumference:.2f}"")  # Circumference: 31.42
```"
subjective,markdown,"### Form Validator (3 minutes, Low Difficulty)

Write a function `validate_form(data, required_fields)` that checks if all required fields are present in a form dictionary.

```python
required = ['name', 'email', 'password', 'age']

form1 = {'name': 'Alice', 'email': 'a@b.com', 'password': '123', 'age': 25}
form2 = {'name': 'Bob', 'email': 'b@c.com'}
form3 = {'name': 'Charlie', 'age': 30, 'phone': '555-0000'}
```

For each form, print whether it's valid and list any missing fields.

**Expected Output:**
Form 1: VALID
Form 2: INVALID - Missing: ['password', 'age']
Form 3: INVALID - Missing: ['email', 'password']

**Key Concepts:** `in` with loops, collecting missing keys",,,,,,,,,,,,,,,markdown,"```python
class Config:
    def __init__(self, host=""localhost"", port=8080, debug=False):
        self.host = host
        self.port = port
        self.debug = debug

c1 = Config()
c2 = Config(""0.0.0.0"", 3000, True)
c3 = Config(debug=True)

print(f""{c1.host}:{c1.port}"")  # localhost:8080
print(f""{c2.host}:{c2.port}"")  # 0.0.0.0:3000
print(f""Debug: {c3.debug}"")    # Debug: True
```"
subjective,markdown,"### Safe Data Merger (5 minutes, Medium Difficulty)

Write a function `safe_merge(base, updates, overwrite=False)` that:
- Adds new keys from `updates` to `base`
- If `overwrite=False`: skips keys that already exist in `base`
- If `overwrite=True`: overwrites existing keys
- Returns which keys were added, skipped, or overwritten

```python
base = {'name': 'Alice', 'age': 25, 'city': 'Mumbai'}
updates = {'age': 26, 'email': 'alice@mail.com', 'phone': '9876543210'}
```

Test with both `overwrite=False` and `overwrite=True`.

**Expected Output:**
Without overwrite:
  Added: ['email', 'phone']
  Skipped: ['age']
  Result: {'name': 'Alice', 'age': 25, 'city': 'Mumbai', 'email': 'alice@mail.com', 'phone': '9876543210'}

With overwrite:
  Added: ['email', 'phone']
  Overwritten: ['age'] (25 -> 26)
  Result: {'name': 'Alice', 'age': 26, 'city': 'Mumbai', 'email': 'alice@mail.com', 'phone': '9876543210'}

**Key Concepts:** `in` for conditional updates",,,,,,,,,,,,,,,markdown,"```python
class Temperature:
    def __init__(self, celsius):
        if celsius < -273.15:
            raise ValueError(""Below absolute zero"")
        self.celsius = celsius

    def to_fahrenheit(self):
        return self.celsius * 9/5 + 32

t = Temperature(100)
print(t.to_fahrenheit())  # 212.0

try:
    Temperature(-300)
except ValueError as e:
    print(e)  # Below absolute zero
```"
